"","X","DNP","Plot","Treatment","Trt","Rep","ToLine","ToSoil","Depth","CoreHt","Enotes","Flag","BagSampWt","RockWt","TinWt","WetSampTinWt","TotWetSampWt","Snotes","DryTinWt","TNotes","CNWeight","C","N","S","CN","WoodWt","WoodVol","WoodVolEst","CoreVol","RockVol","EffVol","moisture","BagWtChk","TotDrySamplWt","Bulk.Density","OM","Mineral"
"231",231,225,8,"Control","CTL","A",7.6,8.6,0,2.45,"","",56.89,1.77,1.61,10.8,48.34,"",9.95,"",95.63,6.252,0.311,0.049,20.1,0,0,0,56.08197,0.931578947368421,55.1503910526316,0.101918465227818,8.55,42.0989445048966,0.763348068823672,10.840968,89.159032
"232",232,226,10,"Double Wood","DW","A",6.7,8.5,10,5.15,"Big chunk of wood in core","X",100.64,1.28,1.61,11.27,91.88,"",10.94,"",98.563,5.248,0.189,0.039,27.8,4,10,8,117.88659,0.673684210526316,107.212905789474,0.0353697749196142,8.76000000000001,83.4612422360248,0.778462645158706,9.100032,90.899968
"233",233,227,10,"Double Wood","DW","A",6.7,8.5,7.5,2.3,"Big chunk of wood in core","X",25.34,0,1.63,9.93,16.75,"Lots of wood",9.4,"",92.997,31.657,0.707,0.085,44.8,0,0,0,52.64838,0,52.64838,0.0682110682110682,8.59,15.680421686747,0.297832937817783,54.893238,45.106762
"234",234,228,10,"Double Wood","DW","A",6.7,8.5,5,2.5,"Big chunk of wood in core","X",19.63,0,0.961,5.82,10.79,"ALL WOOD",5.48,"",88.674,45.626,1.023,0.084,44.6,0,0,0,57.2265,0,57.2265,0.0752378844877185,8.84,10.0349886807985,0.175355625117708,79.115484,20.884516
"235",235,229,10,"Double Wood","DW","A",6.7,8.5,0,5.001,"Big chunk of wood in core","X",18.98,0,1.63,9.9,10.59,"LOTS OF WOOD",9.37,"",98.27,45.94,1.19,0.183,38.6,0,0,0,114.4758906,0,114.4758906,0.0684754521963825,8.39,9.91131801692866,0.0865799598935695,79.65996,20.34004
"236",236,230,12,"Control","CTL","B",6.5,8.3,10,5.1,"ALL WOOD","X",29.29,0,1.63,3.97,20.73,"ALL WOOD",3.82,"",92.992,35.559,0.485,0.065,73.3,0,0,0,116.74206,0,116.74206,0.0684931506849317,8.56,19.4011538461538,0.166188208826826,61.659306,38.340694
"237",237,231,12,"Control","CTL","B",6.5,8.3,7.5,2.3,"ALL WOOD","X",15.16,0,1.31,2.51,6.59,"ALL WOOD",2.45,"",97.727,44.571,0.397,0.06,112.3,0,0,0,52.64838,0,52.64838,0.0526315789473681,8.57,6.2605,0.118911541057864,77.286114,22.713886
"238",238,232,12,"Control","CTL","B",6.5,8.3,5,2.6,"ALL WOOD","X",15.28,0,1.44,2.88,6.7,"ALL WOOD",2.76,"",86.314,43.094,0.418,0.123,103.1,0,0,0,59.51556,0,59.51556,0.090909090909091,8.58,6.14166666666667,0.10319430190469,74.724996,25.275004
"239",239,233,12,"Control","CTL","B",6.5,8.3,0,5.001,"ALL WOOD","X",24.36,0,1.64,5.99,15.92,"ALL WOOD",5.76,"",83.353,42.711,0.532,0.072,80.3,0,0,0,114.4758906,0,114.4758906,0.0558252427184467,8.44,15.0782528735632,0.13171553236698,74.060874,25.939126
"240",240,234,11,"No Litter","NL","A",6.5,6.9,10,5.05,"","",117.1,0,1.64,11.75,108.59,"",11.48,"",96.06,2.25,0.18,0.066,12.5,0,0,0,115.59753,0,115.59753,0.0274390243902439,8.50999999999999,105.68997032641,0.914292635200852,3.9015,96.0985
"241",241,235,11,"No Litter","NL","A",6.5,6.9,7.5,2.45,"","",55.26,0,1.58,12.44,46.8,"",12.07,"",82.906,2.971,0.188,0.047,15.8,0,0,0,56.08197,0,56.08197,0.0352716873212583,8.46,45.2055248618785,0.806061642661241,5.151714,94.848286
"242",242,236,11,"No Litter","NL","A",6.5,6.9,5,2.5,"","",55.35,0,1.39,11.84,46.9,"",11.21,"",90.591,3.742,0.199,0.087,18.8,0,0,0,57.2265,0,57.2265,0.0641547861507127,8.45,44.0725358851675,0.770142082517146,6.488628,93.511372
"243",243,237,11,"No Litter","NL","A",6.5,6.9,2.5,2.3,"","",34.92,0,1.64,11.59,26.34,"",10.96,"",88.178,6.42,0.28,0.055,22.9,0,0,0,52.64838,0,52.64838,0.067596566523605,8.58,24.6722412060302,0.468622989083997,11.13228,88.86772
"244",244,238,11,"No Litter","NL","A",6.5,6.9,0,2.65,"","",59.59,0,1.43,10.92,51.02,"",10.36,"",84.581,8.7,0.261,0.048,33.3,0,0,0,60.66009,0,60.66009,0.0627099664053752,8.57,48.0093361433087,0.791448481914695,15.0858,84.9142
"245",245,239,11,"No Litter","NL","C",7.7,7.7,10,5.3,"","",112.39,0,1.41,13.31,103.01,"",12.12,"",92.473,2.987,0.169,0.041,17.7,2.16,3.8,8,121.32018,0,117.52018,0.111111111111111,9.38,90.549,0.770497458393954,5.179458,94.820542
"246",246,240,11,"No Litter","NL","C",7.7,7.7,7.5,2.3,"","",38.25,0,1.62,10.72,29.8,"",10.38,"",85.292,5.563,0.21,0.091,26.5,0,0,0,52.64838,0,52.64838,0.0388127853881278,8.45,28.6865934065934,0.544871340895834,9.646242,90.353758
"247",247,241,11,"No Litter","NL","C",7.7,7.7,5,2.2,"Change in soil texture, sandier than below","X",42.17,0.89,1.4,12.52,33.68,"",11.92,"",91.085,1.684,0.075,0.032,22.5,0,0,0,50.35932,0.468421052631579,49.8908989473684,0.0570342205323194,8.49,30.9727338129496,0.620809295210812,2.920056,97.079944
"248",248,242,11,"No Litter","NL","C",7.7,7.7,2.5,2.4,"Change in soil texture, sandier than below","X",56.39,1.79,0.97,14.29,46.09,"SMALL ROCKS",13.66,"",95.189,1.11,0.09,0.039,12.3,0,0,0,54.93744,0.942105263157895,53.9953347368421,0.0496453900709219,10.3,42.1200675675676,0.780068644316195,1.92474,98.07526
"249",249,243,11,"No Litter","NL","C",7.7,7.7,0,2.7,"Change in soil texture, sandier than below","X",105.34,3.68,1.45,12.58,96.58,"lots of little rocks",12.01,"",93.249,1.406,0.072,0.032,19.5,0,0,0,61.80462,1.93684210526316,59.8677778947369,0.0539772727272727,8.76000000000001,87.9538544474393,1.46913510974276,2.438004,97.561996
"250",250,244,11,"No Litter","NL","B",6.7,7.5,10,4.8001,"Cutting blade bent, swirl cut","",95.62,0,1.38,12.5,87.04,"",11.95,"",99.005,1.59,0.122,0.056,13,0,0,0,109.87716906,0,109.87716906,0.0520340586565753,8.58,82.734964028777,0.752976844385191,2.75706,97.24294
"251",251,245,11,"No Litter","NL","B",6.7,7.5,7.5,2.6,"Cutting blade bent, swirl cut","",64.45,0,1.58,12.08,55.97,"",11.15,"",84.155,2.34,0.18,0.054,13,0,0,0,59.51556,0,59.51556,0.0971786833855799,8.48,51.0126571428571,0.857131431559362,4.05756,95.94244
"252",252,246,11,"No Litter","NL","B",6.7,7.5,5,2.3,"Cutting blade bent, swirl cut","",52.22,0,0.97,13.29,43.46,"",12.56,"",97.352,2.778,0.178,0.034,15.6,0,0,0,52.64838,0,52.64838,0.0629853321829162,8.76,40.8848538961039,0.776564329160819,4.817052,95.182948
"253",253,247,11,"No Litter","NL","B",6.7,7.5,2.5,2.6,"Cutting blade bent, swirl cut","",53.04,0,1.63,13.45,44.33,"",12.88,"",83.336,3.387,0.188,0.045,18,0,0,0,59.51556,0,59.51556,0.0506666666666667,8.71,42.1922588832487,0.708928201015814,5.873058,94.126942
"254",254,248,11,"No Litter","NL","B",6.7,7.5,0,2.9001,"Cutting blade bent, swirl cut","",65.85,2.14,1.4,15.76,57.26,"",14.95,"",99.175,6.148,0.222,0.037,27.7,0,0,0,66.38502906,1.12631578947368,65.2587132705263,0.0597785977859779,8.59,51.8901532033426,0.795145209011935,10.660632,89.339368
"255",255,249,10,"Double Wood","DW","C",4.5,4.5,10,5.02,"","",157.12,1.028,1.58,13.09,147.65,"moist soil",10.07,"",80.43,1.373,0.183,0.053,7.5,0,0,0,114.910812,0.541052631578947,114.369759368421,0.355712603062426,9.47,107.881513466551,0.943269567605108,2.380782,97.619218
"256",256,250,10,"Double Wood","DW","C",4.5,4.5,7.5,2.6,"","",77.55,0,1.66,14.16,68.47,"moist soil",10.99,"",96.234,1.811,0.111,0.03,16.3,0,0,0,59.51556,0,59.51556,0.339764201500536,9.08,51.106008,0.858699943342547,3.140274,96.859726
"257",257,251,10,"Double Wood","DW","C",4.5,4.5,5,2.4,"","",68.38,0,1.61,11.75,59.86,"",9.05,"",95.1,2.338,0.142,0.031,16.5,0,0,0,54.93744,0,54.93744,0.362903225806452,8.52,43.9209467455621,0.799472031196978,4.054092,95.945908
"258",258,252,10,"Double Wood","DW","C",4.5,4.5,2.5,2.2,"","",46.73,0,1.21,11.26,38.25,"",8.3,"",84.451,4.421,0.225,0.07,19.6,0,0,0,50.35932,0,50.35932,0.417489421720733,8.48,26.984328358209,0.535835836508693,7.666014,92.333986
"259",259,253,10,"Double Wood","DW","C",4.5,4.5,0,2.65,"","",39.61,0,1.37,10.42,31.02,"ALL WOOD",5.88,"",83.139,35.4,0.87,0.142,40.7,0,0,0,60.66009,0,60.66009,1.00665188470067,8.59,15.4585856353591,0.254839477411905,61.3836,38.6164
"260",260,254,16,"Double Wood","DW","C",7.8,8.8,10,5.15,"","",115.31,26.09,1.12,10.43,106.43,"",8.25,"",91.204,3.26,0.22,0.047,14.8,0,0,0,117.88659,13.7315789473684,104.155011052632,0.305750350631136,8.88,55.4186895810956,0.532078956365253,5.65284,94.34716
"261",261,255,16,"Double Wood","DW","C",7.8,8.8,7.5,2.5,"","",61.03,7.6,1.65,12.78,52.34,"",10.33,"",80.34,3.39,0.215,0.132,15.8,0,0,0,57.2265,4,53.2265,0.282258064516129,8.69,33.2186163522013,0.624099205324439,5.87826,94.12174
"262",262,256,16,"Double Wood","DW","C",7.8,8.8,5,2.5,"","",55.01,4.99,1.62,11.06,46.5,"",9.07,"",84.63,3.948,0.216,0.042,18.3,0,0,0,57.2265,2.62631578947368,54.6001842105263,0.267114093959732,8.51,31.707563559322,0.580722648060392,6.845832,93.154168
"263",263,257,16,"Double Wood","DW","C",7.8,8.8,0,5.001,"","",107.21,11.64,1.62,11.78,98.41,"Some wood",9.23,"",84.123,7.258,0.304,0.049,23.9,0,0,0,114.4758906,6.12631578947368,108.349574810526,0.335085413929041,8.8,62.0706397637795,0.572873865654979,12.585372,87.414628
"264",264,258,12,"Control","CTL","C",6.6,7.8,10,5.4,"Lots of thick, clay","",169.68,0,1.63,12.44,160.95,"THICK CLAY",9.38,"",94.662,0.881,0.066,0.027,13.3,0,0,0,123.60924,0,123.60924,0.394838709677419,8.73000000000002,115.389685476411,0.933503720890208,1.527654,98.472346
"265",265,259,12,"Control","CTL","C",6.6,7.8,7.5,2.4,"","",60.15,0,0.98,11.17,51.85,"Light roots",10.31,"",93.738,1.524,0.09,0.032,16.9,0,0,0,54.93744,0,54.93744,0.0921757770632368,8.3,47.4740431795878,0.864147349777999,2.642616,97.357384
"266",266,260,12,"Control","CTL","C",6.6,7.8,5,2.5,"","",49.64,0,1.62,13.18,41.29,"Light charcoal",12.4,"",80.895,1.488,0.112,0.04,13.3,0,0,0,57.2265,0,57.2265,0.0723562152133578,8.35,38.5039965397924,0.672835077102258,2.580192,97.419808
"267",267,261,12,"Control","CTL","C",6.6,7.8,2.5,2.65,"","",32.7,0,1.6,13.15,24.39,"",12.39,"",87.613,2.552,0.128,0.036,19.9,0,0,0,60.66009,0,60.66009,0.0704355885078776,8.31,22.7851168831169,0.375619569359638,4.425168,95.574832
"268",268,262,12,"Control","CTL","C",6.6,7.8,0,2.4,"","",52.09,0,1.13,13.3,43.72,"",11.59,"",98.656,4.04,0.22,0.048,18.4,0,0,0,54.93744,0,54.93744,0.163479923518165,8.37,37.5769268693509,0.683994865238549,7.00536,92.99464
"269",269,263,12,"Control","CTL","A",6.6,9.8,10,4.85,"","",122.07,0,1,13.25,113.62,"",11.69,"",92.684,4.369,0.219,0.043,19.9,0,0,0,111.01941,0,111.01941,0.145930776426567,8.44999999999999,99.1508408163265,0.893094647290294,7.575846,92.424154
"270",270,264,12,"Control","CTL","A",6.6,9.8,7.5,2.5,"","",43.52,0,1.17,8.38,35.22,"Some wood",7.78,"",94.239,11.017,0.341,0.049,32.3,1,1.1,4,57.2265,0,56.1265,0.0907715582450833,8.3,31.2890707350901,0.55747411178481,19.103478,80.896522
"271",271,265,12,"Control","CTL","A",6.6,9.8,5,2.7,"","",62.63,0,1.4,13.91,54.2,"THICK CLAY",9.28,"",93.403,6.686,0.252,0.041,26.5,1.69,2.3,4,61.80462,0,59.50462,0.58756345177665,8.43,32.4503677058353,0.545341986989167,11.593524,88.406476
"272",272,266,12,"Control","CTL","A",6.6,9.8,0,4.3,"","",33.66,0,1.62,7.08,25.26,"light wood, small < 2mm",6.85,"",96.313,10.814,0.346,0.048,31.3,0,0,0,98.42958,0,98.42958,0.0439770554493309,8.4,24.1959340659341,0.245819743068436,18.751476,81.248524
"273",273,267,10,"Double Wood","DW","B",7.65,9.7,10,4.5,"","",111,0,1.15,11.23,102.25,"heavy wood and charcoal",9.05,"",82.802,5.481,0.242,0.047,22.6,0,0,0,103.0077,0,103.0077,0.275949367088608,8.75,80.1364087301587,0.77796522716417,9.504054,90.495946
"274",274,268,10,"Double Wood","DW","B",7.65,9.7,7.5,2.4,"","",23.53,0,1.63,7.34,15.12,"heavy wood",6.97,"",94.786,28.82,0.84,0.11,34.3,1.26,2.3,4,54.93744,0,52.63744,0.0692883895131086,8.41,12.8802451838879,0.244697408990405,49.97388,50.02612
"275",275,269,10,"Double Wood","DW","B",7.65,9.7,5,2.3,"","",22.6,0,1.63,8.81,14.38,"Mostly wood, some charcoal",8.43,"",87.783,31.876,0.865,0.094,36.9,1.01,2.5,5,52.64838,0,50.14838,0.0558823529411766,8.22,12.6089415041783,0.251432678466947,55.272984,44.727016
"276",276,270,10,"Double Wood","DW","B",7.65,9.7,0,4.8001,"","",24.92,0,1.63,6.77,16.65,"ALL WOOD",6.33,"",98.324,41.666,0.865,0.086,48.2,0,0,0,109.87716906,0,109.87716906,0.0936170212765956,8.27,15.2247081712062,0.138561161535683,72.248844,27.751156
"277",277,271,16,"Double Wood","DW","B",7.9,9.1,10,4.7,"","",109.26,8.33,1,13,100.34,"",11.45,"",97.029,4.118,0.209,0.042,19.7,0,0,0,107.58582,4.38421052631579,103.201609473684,0.148325358851675,8.92,79.0494166666667,0.765970773806815,7.140612,92.859388
"278",278,272,16,"Double Wood","DW","B",7.9,9.1,7.5,2.35,"","",47.74,8.43,1.62,11.35,39.32,"heavy charcoal, some rocks, some roots",11.01,"",93.36,7.55,0.3,0.052,25.2,0.18,1,2,53.79291,4.43684210526316,48.3560678947369,0.0362087326943557,8.42,29.336022610483,0.606666833919224,13.0917,86.9083
"279",279,273,16,"Double Wood","DW","B",7.9,9.1,5,2.4,"","",21.24,1.74,1.64,6.56,12.97,"Mostly wood w/ fungus",6.33,"",84.542,24.165,0.758,0.228,31.9,0,0,0,54.93744,0.915789473684211,54.0216505263158,0.0490405117270788,8.27,10.6236788617886,0.196655947352321,41.90211,58.09789
"280",280,274,16,"Double Wood","DW","B",7.9,9.1,0,5.001,"","",27.11,0,1.58,4.39,18.74,"ALL WOOD",3.86,"",94.348,46.374,1.171,0.127,39.6,0,0,0,114.4758906,0,114.4758906,0.232456140350877,8.37,15.205409252669,0.132826302315477,80.412516,19.587484
"281",281,275,9,"No OA","NOA","B",5.2,5.1,10,4.5,"Big rock in 10-15cm","",114.79,41.82,1.6,11.1,106.29,"Huge rock",9.05,"",85.827,0.702,0.073,0.024,9.6,0,0,0,103.0077,22.0105263157895,80.9971736842106,0.275167785234899,8.5,41.5337368421053,0.512780075562091,1.217268,98.782732
"282",282,276,9,"No OA","NOA","B",5.2,5.1,7.5,2.25,"","",67.21,9.65,1.15,10.71,58.71,"",8.54,"",93.986,0.99,0.1,0.09,9.9,0,0,0,51.50385,5.07894736842105,46.424902631579,0.293640054127199,8.49999999999999,35.7335669456067,0.769706879714598,1.71666,98.28334
"283",283,277,9,"No OA","NOA","B",5.2,5.1,5,2.05,"","",58.26,8.03,1,11.33,49.76,"",9.14,"",NA,NA,NA,NA,NA,0,0,0,46.92573,4.22631578947368,42.6994142105263,0.269041769041769,8.5,31.1806873184898,0.730236887203083,NA,NA
"284",284,278,9,"No OA","NOA","B",5.2,5.1,2.5,2.5,"","",92.14,11.48,1.62,12.7,83.64,"",10.15,"",99.211,1.32,0.1,0.07,13.2,0,0,0,57.2265,6.04210526315789,51.1843947368421,0.2989449003517,8.5,52.9107220216607,1.03372760962974,2.28888,97.71112
"285",285,279,9,"No OA","NOA","B",5.2,5.1,0,2.3,"","",119.74,0,1.63,12.37,111.24,"",10.1,"",96.881,1.98,0.13,0.071,15.2,0,0,0,52.64838,0,52.64838,0.268004722550177,8.5,87.7283798882682,1.66630729926102,3.43332,96.56668
"286",286,280,9,"No OA","NOA","C",6.6,7.1,10,4.9,"Charcoal, roots, clay, rock","",172.34,0,1.21,12.31,163.84,"",9.06,"",96.705,1.004,0.089,0.029,11.3,0,0,0,112.16394,0,112.16394,0.414012738853503,8.5,115.868828828829,1.03303101539433,1.740936,98.259064
"287",287,281,9,"No OA","NOA","C",6.6,7.1,7.5,2.1,"Charcoal, roots, clay, rock","",38.69,0,1.56,10.97,30.19,"Wood",9.05,"",97.496,1.46,0.11,0.076,13.3,0,0,0,48.07026,0,48.07026,0.256341789052069,8.5,24.0300850159405,0.499895049786302,2.53164,97.46836
"288",288,282,9,"No OA","NOA","C",6.6,7.1,5,2.9,"Charcoal, roots, clay, rock","",65.78,14.46,1.13,11.17,57.28,"Large rock",8.46,"",83.873,1.753,0.118,0.028,14.9,0,0,0,66.38274,7.61052631578947,58.7722136842105,0.369713506139154,8.5,27.3589641434263,0.465508484850154,3.039702,96.960298
"289",289,283,9,"No OA","NOA","C",6.6,7.1,2.5,2.4,"Charcoal, roots, clay, rock","",49.84,14.68,1.62,11.41,41.34,"",8.04,"",NA,NA,NA,NA,NA,0,0,0,54.93744,7.72631578947368,47.2111242105263,0.524922118380062,8.5,12.4295812053115,0.263276535205663,NA,NA
"290",290,284,9,"No OA","NOA","C",6.6,7.1,0,2.6,"Charcoal, roots, clay, rock","",160.19,11.21,1.64,13.07,151.69,"",10.1,"",92.896,1.437,0.102,0.032,14.1,0,0,0,59.51556,5.9,53.61556,0.351063829787234,8.5,101.064488188976,1.88498428793761,2.491758,97.508242
"291",291,285,18,"No OA","NOA","C",7,7,10,5.4,"","",160.95,5.89,1.64,11.29,152.45,"",8.63,"",82.61,1.28,0.12,0.075,10.7,0,0,0,123.60924,3.1,120.50924,0.380543633762517,8.5,104.537512953368,0.867464710202868,2.21952,97.78048
"292",292,286,18,"No OA","NOA","C",7,7,7.5,2.2,"","",85.49,8.35,1.12,10.25,76.99,"",7.86,"",97.415,1.64,0.15,1.17,10.9,0,0,0,50.35932,4.39473684210526,45.9645831578948,0.35459940652819,8.5,48.485991237678,1.05485545405953,2.84376,97.15624
"293",293,287,18,"No OA","NOA","C",7,7,5,2.4,"","",51.85,11.5,1.13,10.47,43.35,"Big rocks",8.96,"",92.758,1.69,0.12,0.068,14.1,0,0,0,54.93744,6.05263157894737,48.8848084210526,0.192848020434227,8.5,24.8415952890792,0.508165953625401,2.93046,97.06954
"294",294,288,18,"No OA","NOA","C",7,7,2.5,2.5,"","",66.69,2.74,1.63,9.37,58.19,"",7.66,"",83.114,1.54,0.14,0.075,11,0,0,0,57.2265,1.4421052631579,55.7843947368421,0.283582089552239,8.5,42.5940697674419,0.763548120731175,2.67036,97.32964
"295",295,289,18,"No OA","NOA","C",7,7,0,2.5,"","",108.43,6.23,1.63,10.46,99.93,"",8.195,"",95.018,2.12,0.16,0.072,13.3,0,0,0,57.2265,3.27894736842105,53.947552631579,0.345011424219345,8.5,68.0667667044168,1.26172112327804,3.67608,96.32392
"296",296,290,18,"No OA","NOA","A",6.6,6.5,10,5.5,"","",169.45,7.15,1.63,11.83,160.95,"",8.89,"",98.449,0.79,0.09,0.069,8.8,0,0,0,125.8983,3.76315789473684,122.135142105263,0.40495867768595,8.5,107.408529411765,0.879423625013625,1.36986,98.63014
"297",297,291,18,"No OA","NOA","A",6.6,6.5,7.5,2,"","",82,8.63,1.59,12.17,73.5,"",9.16,"",80.548,0.78,0.09,0.078,8.7,0,0,0,45.7812,4.5421052631579,41.2390947368421,0.397622192866579,8.5,43.9593194706994,1.06596228048205,1.35252,98.64748
"298",298,292,18,"No OA","NOA","A",6.6,6.5,5,2.6,"","",88.24,4.63,1.13,10.08,79.74,"",7.62,"",95.555,0.91,0.09,0.074,10.1,0,0,0,59.51556,2.43684210526316,57.0787178947369,0.37904468412943,8.5,53.1926368715084,0.931917163409397,1.57794,98.42206
"299",299,293,18,"No OA","NOA","A",6.6,6.5,2.5,2.75,"","",96.32,3.39,1.62,9.91,87.82,"",7.93,"",90.739,0.92,0.11,2.77,8.4,0,0,0,62.94915,1.78421052631579,61.1649394736842,0.31378763866878,8.5,63.4548974668275,1.03743906252255,1.59528,98.40472
"300",300,294,18,"No OA","NOA","A",6.6,6.5,0,1.8,"","",71.49,0,0.98,10.33,62.99,"",7.38,"",93.043,3,0.19,1.528,15.8,0,0,0,41.20308,0,41.20308,0.4609375,8.49999999999999,43.1161497326203,1.04643026037423,5.202,94.798
"301",301,295,9,"No OA","NOA","A",6.8,6.4,10,4.8,"","",156.37,5.03,1.62,11.81,147.87,"",9.05,"",96.842,1.14,0.11,2.105,10.4,0,0,0,109.87488,2.64736842105263,107.227511578947,0.371467025572005,8.5,102.788851815505,0.958605215228053,1.97676,98.02324
"302",302,296,9,"No OA","NOA","A",6.8,6.4,7.5,2.6,"","",75.72,0,1.61,13.98,67.22,"",10.61,"",96.02,1.24,0.1,0.067,12.4,0,0,0,59.51556,0,59.51556,0.374444444444445,8.5,48.9070331447049,0.821752045090476,2.15016,97.84984
"303",303,297,9,"No OA","NOA","A",6.8,6.4,5,2.3,"","",61.72,0,1.58,10.19,53.22,"",7.96,"",84.11,1.077,0.089,0.036,12.1,0,0,0,52.64838,0,52.64838,0.349529780564263,8.5,39.4359581881533,0.749044095718678,1.867518,98.132482
"304",304,298,9,"No OA","NOA","A",6.8,6.4,2.5,2.4,"","",56.75,0,1.22,11.02,48.25,"",8.67,"",96.342,1.038,0.076,0.031,13.7,0,0,0,54.93744,0,54.93744,0.315436241610738,8.5,36.6798469387755,0.66766574741698,1.799892,98.200108
"305",305,299,9,"No OA","NOA","A",6.8,6.4,0,2.5,"","",110.82,0,1.22,12.24,102.32,"",9.82,"",90.608,1.506,0.109,0.028,13.8,0,0,0,57.2265,0,57.2265,0.281395348837209,8.5,79.8504537205082,1.39534051043674,2.611404,97.388596
"306",306,300,18,"No OA","NOA","B",6.9,7.4,10,5,"","",130.06,11.35,1.59,12.04,121.56,"some wood",8.94,"",87.189,1.402,0.107,0.029,13.1,0,0,0,114.453,5.97368421052632,108.479315789474,0.421768707482993,8.5,74.1491387559809,0.683532507707575,2.431068,97.568932
"307",307,301,18,"No OA","NOA","B",6.9,7.4,7.5,2.55,"","",75.57,0,1.62,12.65,67.07,"",9.58,"",94.567,1.22,0.11,0.08,11.1,0,0,0,58.37103,0,58.37103,0.385678391959799,8.5,48.4022846781505,0.829217587528445,2.11548,97.88452
"308",308,302,18,"No OA","NOA","B",6.9,7.4,5,2.5,"","",59.44,0,1.23,10.04,50.94,"",7.88,"",94.587,1.23,0.11,0.092,11.2,0,0,0,57.2265,0,57.2265,0.324812030075188,8.5,38.4507377979569,0.671904411382085,2.13282,97.86718
"309",309,303,18,"No OA","NOA","B",6.9,7.4,2.5,2.4,"","",66.09,4.26,1.45,11.4,57.59,"",8.62,"",86.876,1.41,0.12,0.074,11.8,0,0,0,54.93744,2.24210526315789,52.6953347368421,0.387726638772664,8.5,37.2395276381909,0.706694963115109,2.44494,97.55506
"310",310,304,18,"No OA","NOA","B",6.9,7.4,0,2,"","",98.51,5.33,1.62,9.42,90.01,"",7.49,"",82.915,1.7,0.112,0.03,15.2,0,0,0,45.7812,2.80526315789474,42.9759368421053,0.328790459965928,8.5,62.4082948717949,1.45216834018266,2.9478,97.0522
